uniqueID,drugName,condition,review,rating,date,usefulCount
129543,Levonorgestrel,Emergency Contraception,"""Hey girls, My experience with Plan B was okay except for the side effects., After taking the pill I had really bad side effects that lasted for a whole week., I was feeling very tired, headaches, and cramping.. Two days after taking the pill I got a very light bleeding and it stop that same day and then 12 days after the pill I started my period that lasted 8 days and again 5 days after my period I started light bleeding for 4 days.. The pill works but it messed up all my cycle!""",10,8-Jul-15,4
171895,Inulin,Dietary Fiber Supplementation,"""I only had one teaspoon got bad wind, indigestion, heart burn, runny poo, sore tummy, I will persevere for another couple days but if tummy pain and heart burn the same will have to stop. It is suppose to aid was good for us pre biotics hope I&#039;m taking wrong one as he didn&#039;t mention side effects""",5,14-May-17,0
204485,BuSpar,Anxiety,"""I was told that it may take a while to build in the system to work. I took it for over 2 months. As far as treating anxiety it didn&#039;t work. """,1,29-Mar-14,55
63451,Epiduo,Acne,"""Age 36 I thought I had tried everything. Acne was not too bad but was tired of having constantly three or four spots around my jaw line and neck and forehead sometimes more. A doctor prescribed epiduo for me and also some tablets which I did not take. 

Epiduo worked after about two weeks of initially dry skin and very dry eyes and now I hardly ever have to use it my skin is so much better. I never use it anywhere near my eyes but around my jawline two days in a row and any breakouts have gone. Brilliant but use sparingly and only on affected areas as it&#039;s very powerful and ease up to once every two days till you get used to it. I think there are different types of skins and different types of acne but it&#039;s worth a try in my opinion.""",9,13-Dec-15,3
104007,Ethinyl estradiol / levonorgestrel,Birth Control,"""I&#039;m 16 and have taken this pill for seven months. Pros: increase sex drive, little acne, not pregnant cons: slightly moody, period twice a month, bad cramping""",10,6-May-14,10
188378,ParaGard,Birth Control,"""So paragard worked great for 3 years till I got pregnant with twins at the worst time in my life. Just got back to work that I now I have to quit soon. I did my yearly check ups and 6 months before I got pregnant was my last exam and it was perfect. Well the ultra sound and doctor both said the IUD was in place perfect and had no idea how we got pregnant... do not take this method unless u want pregnant.""",1,24-May-17,5
81536,Liraglutide,Weight Loss,"""Hi, it&#039;s me again. My last post was on 7/20, I last visited the Dr on 8/16 with a weight-loss total of 5lbs for the month and 56lbs since 3/6. Nothings changed all is well.""",10,25-Aug-17,17
84040,Ethinyl estradiol / norgestimate,Birth Control,"""Also forgot to mention that my boobs got bigger! I can&#039;t tell if I have mood swings because I&#039;ve always been so moody. No nausea. 

One time though I had some pain on my leg and I was worried of a DVT so I got it checked out, turns out it was just a pulled muscle--thankfully. 

So don&#039;t get scared of all the horror stories out there. Just be on the look out for dangerous side effects, obviously, but don&#039;t be afraid to try it out.""",8,10-Jun-17,2
84354,Ethinyl estradiol / norgestimate,Birth Control,"""Honestly, I really enjoy this pill. When I first read the reviews I was terrified, but I still went through with taking this pill for the first few months. In the first month I found myself getting slightly nauseous every time I took the pill and that I was getting moodier. but after the first few weeks, everything balanced out and I&#039;m completely fine.

i&#039;m sexually active and my partner and i have unprotected sex regularly. no baby here! i&#039;m currently on my fourth month taking it and i feel fine. 

i&#039;ve had no significant changes in acne (actually, i think it&#039;s improved my skin), my weight has stayed the same, my mood is under control, and my libido is the same as it&#039;s always been.

just wanted to leave a good review here for estarylla.""",10,2-Jan-17,25
68983,Medroxyprogesterone,Birth Control,"""I HATE this drug! The side effects are AWFUL! I woke up feeling the worst nausea every morning, to the point where I would sometimes vomit. It causes AWFUL headaches. I had a really large clot  once along with killer cramps. My period was still irregular. Yes it was not as heavy, but it did cause spotting for a majority of the 3 months I was on it. My skin (WHICH HAPPENED TO BE GETTING CLEARER!) was breaking out throughout the 3 months and in places that I never used to break out in. Also, I went from being one of the happiest people, to majorly depressed with anxiety and mood swings. I now have the worst panic attacks. It will also make your sex life become HORRIBLE! PLEASE DONT TAKE THIS! Read all the reviews before you do!""",1,1-Mar-16,15
168603,Vilazodone,Depression,"""At first I loved this medicine it seemed to be working for the depression. But after upping my dosage to 40mg I began to experience brain zaps and if I didn&#039;t take it within a 24 hour period I would feel horrible. A year and a half later I have experienced brain zaps, sleep paralysis,  memory loss, horrible vivid nightmares, headaches, blurred vision in my left eye. I went to my doctor and he is weaning me off of it.  Just started Friday 01/13/2017 and I have not been able to function. This medicine is wicked. It needs to be taken off the market.""",1,17-Jan-17,22
76887,Lorcaserin,Obesity,"""I have been on Belviq for 1 week and 1 day.  Day 1 was just awful. I felt &quot;stoned&quot;, dizzy, brain fog, tight chest, extremely tired. The positive: virtually instantaneous appetite suppression, and more than that - a feeling of satisfaction after eating only a fraction of what I normally ate. So I decided to play out the side effects and see if they went away.  Each day was a little better than the last. By day 4 I was feeling mostly normal - more like a benedryl fog than a stoned feeling now.  Other side effects were a mild cough, some ear/jaw pain, sneezing fits and general weirdness. It is mostly gone now and I am down 3lbs. Glad I stuck with it. I am in it for the long haul. I desperately want to be one of those before and after people!""",7,21-Aug-15,42
23256,Methadone,Opiate Withdrawal,"""Methadone saved my life. 
It&#039;s that simple to say.
Not to mention, Methadone Diskets is BY FAR the best form of Methadone, made by Roxanne Pharmacuticals pill imprint 54 883.
I was a heavy Narcotics user for just about 10 years. Hydrocodone for 2 years, 100mg daily, Oxycodone for 4 years, 160mg daily, Heroin for 2 years, 1g daily. I hit rock bottom and my withdrawal nearly killed me from dehydration. Got sent to the ER, then from there got sent to a Methadone clinic. Ever since I got on Methadone, I feel like a normal person again. Great job, the most amazing and beautiful wife, and the most amazing and beautiful baby boy and baby girl. Thank you Methadone for giving me my life back!""",10,2-Mar-16,75
135946,Glucovance,"Diabetes, Type 2","""Better than glucophage alone.""",8,1-Jan-09,16
166485,Levonorgestrel,Abnormal Uterine Bleeding,"""Just had a baby aug 11. I had the mirena put in oct 6. There was barely any pain. My Doct did tell me that women who have had a baby are able to have it done with a lot less pain.""",10,6-Oct-16,2
220251,Amitriptyline,Pain,"""I was on Lyrica for several years to manage chronic referral pain in my foot from several back surgeries.  Lyrica efficacy was wearing off and I was fortunate enough to change pain doctors, with the new doctor putting me on 30mg of Amitriptyline.  I&#039;ve been on it for about 5 weeks now and my pain level has come down substantially....I&#039;m now sleeping much better and it&#039;s cheap compared to Lyrica too.  Only 5 weeks, but I&#039;m loving Amitriptyline.""",10,13-Nov-14,107
146419,Suboxone,Opiate Dependence,"""I was skeptical about suboxone when I first heard about it, thinking it was just getting high off of one drug to replace another, but I was wrong.  Suboxone is actually working well to help get my life back in order.  It keeps me from having bad detox, controls my cravings, and also has some sedating, and sometimes annoying side effects, it does not flat out get me high like I originally thought it would.  Suboxone really is a serious treatment for opioid addiction and I strongly recomend it""",9,21-May-08,38
215717,Copper,Birth Control,"""I&#039;m in my 40s and have had this for 5 years and I absolutely love it. The insertion, while not painful, made me nauseous to the point where I almost passed out when I stood up. My doctor (a man) told me nothing about what to expect with insertion. You should take a motrin before the procedure. That being said, it&#039;s been effective and completely problem free.  I wish I&#039;d known about this years ago.  Only about 9% of women in the US use this method, whereas in Europe it&#039;s about 31% and in China 40%.  Doctors need to be telling their patients about this option. I didn&#039;t know about it! The pill absolutely killed my sex drive, as it did with my sister.  My sister&#039;s now gotten one and we&#039;ve both been very happy. Lasts 10+ years or until removal.""",10,26-Jan-17,15
26092,Sprintec,Abnormal Uterine Bleeding,"""The pediatrician put my 14 year old on sprintec. Over three months she experienced severe migraines, loss of vision, anxiety attacks, stomach and bowel problems.   We spent every minute of the day in severe debilitating pain.  She missed 30 days of school, went to numerous specialist, medical procedures and suffering she lost 122 pounds.   Finally, I tracked it all back to the start date of sprintec.   We have over 33,000.00 in unpaid medical bills and continues to suffer daily. DO NOT ALLOW your daughters to be placed on this life threatening drug!!!!!""",1,14-Mar-17,3
106512,Implanon,Birth Control,"""This birth control has been placed in my arm for about 2 months and I have on and off bleeding. I also gained lower back pain. And worst of all I am depressed now and always always hungry. I feel pregnant. And I&#039;m not. Its a horrible birth control. I gained 20 lbs. In just about a month and a half""",1,22-Mar-16,7
185158,Harvoni,Hepatitis C,"""Coming to the end of treatment with Harvoni with two days left of an eight week period on them.
Only side effect was very slight rash on back of hands.
No other side effects noticeable.
In fact my quality of life improved greatly after only a few days as had Hepatitis C for forty years and my whole body was suffering from it.
First blood test after two week treatment came back undetected and has remained undetected.
Very, very grateful for this medicine and for Doctor&#039;s and staff who have been taking care of me.
Thank you.""",10,20-Jun-16,28
153554,Doxycycline,Acne,"""I have been taking Monodox for around a month along with Duac gel (5% bp, 1% clindamycin) at night and Atralin (0.05% tretinoin) gel in the morning. While I can say that this antibiotic is definitely working, I have one complaint. My skin is seriously oily now. SERIOUSLY oily. I mean, I need to use around 3 oil absorbing sheets a day. I&#039;ve gone through 3 or 4 packs of oil sheets. But, this works. It really has helped to eliminate large pimples. Occasionally a large one will occur, but it&#039;s usually now smaller red specks or an occasional white head. I am told in another month I can see more results, and I hope that it happens, because if it does, my skin will be clear!""",9,3-Dec-11,11
184689,Efudex,Keratosis,"""Efudex works great to eliminate actinic keratosis. I have used it before and unfortunately am using it again. It becomes VERY unsightly.. blotchy, swollen, very painful, etc, but it works.""",9,12-Feb-09,163
203061,Gildess Fe 1 / 20,Birth Control,"""I&#039;ve been on this pill for 9months now, my cramps are still present but not nearly as bad. The only downside is I have little to no sex drive. Not sure if its the pill or if its me.""",8,17-Jun-15,4
199897,Varenicline,Smoking Cessation,"""I am on my third week with Chantix. I usually smoke about half a pack a day. I have tried the gum and patches. I still couldn&#039;t quit. I&#039;m 29 and smoked for 9 years. My insurance Covered it. So it&#039;s amazing.  I am down to 1.5 cigs a day. Benefits are a curved appetite, disgusting taste of cigs, and I feel chill. I suffer from Anxiety and I haven&#039;t felt anxious at all. Chantix is gonna allow me to start running again and get back to good health. This is a life saver!  A real blessing!  It&#039;s hard quitting nicotine. I loved smoking!""",10,25-Mar-16,18
138713,Phentermine,Weight Loss,"""I&#039;ve taken this before and was very pleased. I started again yesterday. I&#039;m 195 now and my goal is 165lbs.""",10,27-Jan-12,1
221185,Drysol,Hyperhidrosis,"""I have dealt with excessive sweating ever since I was around 10 years old. Being that this problem started right as puberty did made it very hard and extremely embarrassing for me to handle. I spent hundreds of dollars on antiperspirants, natural treatments, OTC options, etc. I am now 19 and finally gave into going to my doctor to seek help. She prescribed Drysol for me and from day one of using it I have been sweat free. I can finally wear colors again and get rid of my worn out black shirts. The only problem I had was on my second night of using the product. I must have used too much and in the morning my skin was a little sore and red, but this went away with a little pain relieving cream and was gone within a few hours.""",10,21-May-13,19
148540,Mirena,Birth Control,"""I got it inserted on 10/12/14. The pain of having it inserted was horrible. The reason I went the Mirena route was because I used to take the pill and then the NuvaRing ( I either got sick or gained 45lbs), after I didn&#039;t use anything at all. I got very serious with my, now, fianc&eacute; and decided that this would be a good option for BC.  I got an appt with my OBGYN and discussed it.  She spoke highly of it. Initially I had little pain... fast forward 1.5 years and I have almost every side effect out there. weight gain, depression, back pain, abdominal pain, skin issues, tired, bloating, mood swings etc. I just don&#039;t feel like myself anymore. I am getting it removed 2/17/17. I am DONE! LADIES... DONT DO IT! Hopefully I am able to have children.....""",1,1-Feb-17,9
101766,Methocarbamol,Muscle Spasm,"""I have spinal stenosis, 4 herniated discs and nerve damage in both legs. I have found methocarbomal (also known as Robaxin) to be an important part of my pain treatment. 

Alone it doesn&#039;t control my pain but combined with MS-Contin I have found it to be a perfect mix to treat my chronic daily pain. The MS-Contin controls most of the pain and the Robaxin helps lessen the pain from muscle spasms.

I do have an odd side affect as occasionally I have some nausea after taking it. Not every time, so I would suggest taking the medication with food, it may help alleviate any nausea that you may experience.""",7,24-Apr-10,51
39547,Contrave,Obesity,"""I am a 34 yr old female. 5&#039;5&quot;. Started Contrave with Scale down program on March 3, 2016. Starting weight 231. Today June 21, 2016 weighing in at 189. Starting pants size 18. Today a size 10. I have PCOS with insulin resistance. I cannot take the full dosage of 4 per day, as it is increasing protein in my urine. I only take 1 per day in the morning. I had no side effects when I started this medicine. I do not exercise only increased my daily activity. I use the My Fitness Pal app from UnderArmour. I try to get 10,000 steps per day and stay below 1200 calories per day. So far I am amazed with my progress and stunned that I have made it this far with only one pill per day. I would definitely recommend.""",10,21-Jun-16,45
72719,Ethinyl estradiol / norethindrone,Birth Control,"""I went on this BC because I loved the loestrin 24 FE (which is apparently no longer available) and I thought this would be similar. It IS NOT at all similar. I feel completely different on this pill, and I&#039;ve given it 6 months. My side effects include constant cramps and abdominal pain, complete
 loss of sex drive, diaherra, and depression. I began to push my boyfriend away and am still 
very very attracted to him, yet I have no sex drive. This pill has completely changed me and it took me 6 months to realize it. My periods were light but if I missed one day of taking the pill I would start spotting. Beware and watch for how your body reacts to this pill.""",2,28-Aug-15,5
135087,Dapsone,Acne,"""II am 44, I got the Mirena and developed horrible hormonal acne along my cheeks and jawline. I picked at it.  This caused a lot of red and brown spots.  After 5 months of trying all different sorts of OTC acne medication and skin care routines, I finally met with a dermatologist who gave me some Aczone samples.  THIS PRODUCT IS AMAZING. Seriously. Within 1-2 days all the bumps had diminished, and have remained gone except a few here and there.  I use 2x&#039;s/day- apply the gel on a clean face, add oil-free moisturizer, followed by an oil- free foundation (for day wear).  This medication doesn&#039;t bleach clothes, and doesn&#039;t cause redness or excessive dryness. SO HAPPY.""",10,23-Dec-13,78
33336,Microgestin Fe 1 / 20,Birth Control,"""Horrible!!!!! I got my implanon taken out and decided to switch to the pill. Biggest mistake ever! I feel extremely tired all the time. I haven&#039;t had problem with acne in years and now all of a sudden my face has been breaking out! I&#039;m extremely moody. I don&#039;t like the way it makes me feel at all. I&#039;ve only been on it for about 2 weeks and will be stopping it asap!!""",1,25-Jul-16,4
62299,Citalopram,Depression,"""I am a 32 year old man, and for more than 17 years I have battled depression.  Had been living with depression so long that I could recognize the beginning symptom and would try to mentally prepare myself for the storm that was sure to follow.  After being hospitalized, I eventually found myself before a Psych. Doctor. I was afraid and kind of ashamed. Depression set in again.  TO MAKE A LONG STORY SHORT:  I have been taking Celexa for 4 days now, and I&#039;m all smiles.  I still experience all my emotions, but life finally feels bearable and not as heavy.  Thank you Celexa!""",10,26-Dec-12,124
167264,Levonorgestrel,Emergency Contraception,"""It all started when this guy I had sex with did it inside me, however I hadn&#039;t taken my birth control in about a year and it was on my most fertile days. (Miscommunication there) I was reading all of these reviews to help me calm down, which did help a little. Took the pill on the second day and three weeks later got my period on time! So thankful for this pill.""",9,15-Apr-16,8
202306,Benzoyl peroxide / clindamycin,Acne,"""I didn&#039;t have the best experience with Acanya. It really dried out my skin for the first few times using it and I just felt like it made my skin look worse than my acne. My acne started clearing up for a couple of days and then totally took a turn for the worst. I stayed on it for a couple of months but It just made my skin more red and had more pimples than ever. Also because it was such a thick white paste it would peel under my makeup. I know things work different for everyone, I was just really excited when My dermatologist prescribed me Acanya because it had good reviews. It just didn&#039;t work for me and it&#039;s sad to say that the few days after I went off of it my acne went back to normal and I&#039;m still stuck with acne and acne scars.""",2,12-Dec-12,12
131405,Generess Fe,Birth Control,"""This pill is great! Easy to take and has a nice minty flavor. The only side effect I&#039;ve had is light spotting here and there, but it&#039;s a very very minor inconvenience compared to all the positive things. I&#039;ve experienced no weight gain or acne, or anything like that. My periods are light, which is great. Still have cramps sometimes, but they&#039;re not as bad as they used to be. Sometimes I miss my period, but it&#039;s completely normal while on this pill. Had a chat with my doctor about it. And best of all, I&#039;m not pregnant! I would recommend this to anyone, whether you are using at as birth control or to help improve your periods. Details about me: 20 years old, no children, non smoker. I also have PCOS, and it&#039;s definitely helped my symptoms.""",10,28-Mar-14,17
74050,Ethinyl estradiol / norethindrone,Birth Control,"""Before I got on this pill I was experiencing extreme extreme cramps to the point where I could not sleep through the night without waking up two times each hour from the pain. I started this pill and have been on it for about a month now and have not got cramps at all! All of my cramps have disappeared! I&#039;m so happy for that. However, spotting did happen all through the first month until I got my normal period. Although my period has been way lighter! So far so good, we&#039;ll see how it plays out though.""",7,19-Dec-11,2
87477,Naproxen,Period Pain,"""I take naproxen to help decrease the blood when I&#039;m on my period taking it 3 times a day 3 days before my period and up to and it works great, I was prescribed by the doctor around a year ago and it&#039;s really been helping my periods to become lighter, since I take it for 3 days before my period I don&#039;t see any help with period pain and I never knew it could help that so my periods are still as painful as before taking naproxen""",10,24-Oct-16,8
61778,Citalopram,Generalized Anxiety Disorde,"""I&#039;ve had generalized anxiety disorder for about 3 years,I had it under control until 8 months ago, stressing about money and school. My anxiety has been horrible, feeling like I&#039;m dying all the time, thinking I&#039;m having a heart attack, feeling so confused and lost, I&#039;ve hit rock bottom.  I went to the Dr and I was prescribed Prozac 40 mg I ended up in the ER because dosage was too high.  The Dr then prescribed me citalopram 20mg which I have not taken.  I am very fearful of medications now, I wont even take Tylenol. I read reviews that its great and the worst medication, I&#039;m very confused now, I&#039;ve tried dealing for mnths on my own trying herbal teas and vitamins, Nothing seems to help me...I don&#039;t know what else to do I can&#039;t go on living like this""",1,7-Feb-16,30
40048,Contrave,Obesity,"""I have been reading the reviews and the weightloss seems small but then i see your starting weight, I started at 418 pounds. I have been on it for one week with the south beach diet and i lost 8 pounds already. I don&#039;t think that this is a drug for people who need to lose 20-25 pounds, the side effects are worth it when you are losing weight to save your life but not worth it when you can easily do it with exercise and hard work alone. I plan to only take this drug to get me through my bad eating habits. That being said, I have only had the side effect of feeling a little out of it so far and nausea.""",9,1-May-15,23
145726,Qsymia,Weight Loss,"""I have been on Qsymia for 2 weeks and my weight is exactly the same. I am a 50 yr old woman in menopause.  I have also been on a high protein diet and walking 10,000 steps a day.  I don&#039;t know if I should spend the money for the next step or not since I have seen no results thus far.  The only difference I can tell is that soda tastes flat.""",1,11-May-15,24
36990,Librium,Alcohol Withdrawal,"""I have been a heavy drinker for many year, substituting Vodka for lunch and dinner. After I found I could barely write due to shakiness, I went to my doctor.  He prescribed Naltrexone, Camprial, and Librium.  It has worked wonders!  So far, no urge to drink, no side effects, and sleeping better than I have in years.  (I must admit that I am somewhat tired, but so what!)  The fog is slowly beginning to lift and I am feeling joy once again.  If I can do it, anyone can!  This is a life saver.""",10,25-Jun-16,79
57600,Acetaminophen / hydrocodone,Back Pain,"""I have a disease called neurofibromatosis or NF for short, with this disease it allows non cancerous tumors to grow all throughout my body, and I have several in my back and spine. A side effect of this disease is back pain, I have back pain from when I wake up to when I go to bed, and I&#039;m only 16, I&#039;ve tried PT and it didn&#039;t work. Finally I found hydrocodone/acetaminophen and I take two 5/325 and it gets rid of my back pain. I only take it when my back really hurts, as I don&#039;t want to become dependent on the medicine.""",10,27-Jun-16,20
148497,Mirena,Abnormal Uterine Bleeding,"""I&#039;ve had the mirena in for 4 months. The first month I bled for about 2 weeks, but my doctor warned me about bleeding/spotting so I didn&#039;t think anything about it. Next month, bled for about 10 days,(normal cycle is 5 days) and the 3rd month, I bled for the entire month and 2 weeks into the next month. I went to the bathroom to urinate. I go to wipe myself and the mirena comes completely out. It was wrapped in huge blood clots, and I had an alarming amount of blood come out. I&#039;m beyond frustrated.  Bleeding for 6 weeks has not been fun at all, and now it comes out """,3,11-Apr-17,8
37628,Vyvanse,ADHD,"""I am a 19 year old college student and just got prescribed Vyvanse about 2 days ago. When I take it I mainly feel relaxed and sometimes excited. I&#039;ve never been on any stimulant or ADD medication before. My main concern is losing weight on this medicine. I&#039;m about 5&#039;9&quot; and weigh about 135lbs. I eat a lot and I&#039;m still fairly skinny. I&#039;ve always worried about my weight and the last thing I want is to get skinnier.""",9,12-Jan-10,6
58296,Conjugated estrogens,Oophorectomy,"""I have been taking Premarin for (the better part of) 25 years. Due to insurance changes through this time I&#039;ve been directed to use other estrogens. I will emphatically state that there is NO substitute for premarin. The others gave me breakthrough hot flashes and PMS.  With all of the plumming gone, these were not acceptable being 32 years old. 

Premarin every day has kept me at an steady keel with no wavering in mood or temprament.""",10,31-Dec-08,91
206527,Valsartan,High Blood Pressure,"""Shortly after beginning Diovan, I started coughing, and it just never stopped. Little by little, it increased to the point, that I just couldn&#039;t take it anymore. I still have a lingering cough, but not as bad as when I stopped. I am hoping it will stop completely with time. I wish I had known it was a common side affect before I started using it. Now I am afraid to take a different med for high blood pressure, until I research it thoroughly.""",1,26-May-17,18
213001,Tizanidine,Muscle Spasm,"""Zanaflex considerably reduced my back pain, headaches, muscle spasms, mandibular stress-related spasms and overall pain associated with spasticity due to neuromuscular condition. I take 2mg as I am small framed and thin person. I take it at bedtime to offset the 2 hour tiredness effect following ingestion. It works well for me.""",9,21-Aug-10,50
120924,Venlafaxine,Generalized Anxiety Disorde,"""My doctor had me try several different meds for my panic disorder and depression and nothing worked except lexapro but I hated being on it because it ruined my sex life, gave me IBS, made me fat, and made me feel zombie like and the worst part is that the positive effects of the medicine would wear off within a few months and just leave me with all the bad side effects. I was finally about to give up on all medicine and just crawl under a rock for good when she said that there was a new version of Effexor that was extended release and getting good feedback. On just 75 mg a day, my life and turned around 360 degrees. No more bad anxiety and when I get an attack it&rsquo;s much more manageable. My orgasms have returned, losing weight, feel amazing!""",10,12-Nov-17,6
53903,Macrodantin,Prevention of Bladder infection,"""Macrodantin was prescribed to me to prevent UTI . I only have to take one when needed. During one month I got four fever attacks with chills, headaches and muscle cramps. Very much like flu symptoms . It goes on for 2 days then I am fine again.  Eventually I realised that it might be this medication since I took one on a Friday evening and the next day when I woke up I got this horrible symptoms again  I read about the side effects and realised that this might be the cause.""",7,8-Oct-17,1
212972,Tizanidine,Muscle Spasm,"""I have had very positive results with this medicine. I have MS and this help reduce problems.""",9,27-Jan-13,78
223631,Omalizumab,Urticaria,"""I had 1 injection less than a month ago and recently started having the following symptoms:

intense fatigue
herpes outbreak
painful joints in hands and knees
neck pain
cough
sore throat
depression""",1,4-Aug-17,6
29081,Topiramate,ibromyalgia,"""I took this for my  chronic central pain state and it was a very effective pain killer as long as Tapentodol not taken simultaneously, then skin itch develops at low dose of EXTENDED RELEASE (capsule) 100mg nocte and 50mg morning. The itch was severe by time dose increased to 200mg am and nocte but no,other side effects except possible responsible for my delayed circadian Rythm disorder. Waking constantly before 4am sleeping 4-11am so very inconvenient, but others side effect free and a good pain killer.  Remember to check if you have been prescribed the normal tablets or extended release capsules and that pharmacy has given you the correct kind.""",8,18-Jul-17,4
64406,Sertraline,Obsessive Compulsive Disorde,"""30/F. I developed severe anxiety due to obsessive &quot;bang your head against a wall to make it stop&quot; intrusive thoughts at age 7. I &quot;grew out&quot; of it as I got older, but it hit back in full swing at 18. After years of walking around with a constant stomachache and having obsessive thought-induced panic attacks (all while living a &quot;normal&quot; life) I finally went to see a doctor. I started out at 50mg and later bumped up to 100. First few days felt like I had mild morning sickness and brain fog, but faded quickly. The only real lasting symptom is restless legs/sleeplessness at night, and I&#039;d rather be awake and restless than awake and hysterical. I do think about/initiate sex less, but have found that (for me) getting started anyway does the trick.""",9,26-Aug-16,30
61872,Citalopram,Anxiety and Stress,"""I think it doesn&#039;t  work that well.  Also it didn&#039;t help my temper &amp; I still have OCD issues .""",4,17-Oct-15,15
6488,Ocella,Birth Control,"""Ocella is a good birth control medication. For the four months I&#039;ve been taking it, my only complaint is the multiple periods of breakthrough bleeding, bloating and nausea. I&#039;m sure weight gain would be on my complaint list but you just have to maintain a really good diet and exercise whenever you can. But it&#039;s great.""",8,31-May-09,5
51249,Azithromycin,Bronchitis,"""z packs never get rid of the problem. I start to feel better and when the pills are done issue comes back full force an I end up feeling even worse. I don&#039;t have this issue with any other antibiotic. I have asked not to be prescribed it anymore.""",1,3-Mar-16,11
95596,MS Contin,Chronic Pain,"""This medication gave me my life back! I&#039;m 20, been dealing with chronic testicular and pelvic pain from a sports injury (I tore a muscle in my pelvis which radiates pain to the scrotum). I can&#039;t begin to describe how wonderful MS Contin works for my pain. I was on OxyContin 30 mg twice a day and it provided no relief. It was also outrageously expensive. My pain doctor switched me to MS Contin 30 mg twice a day and it&#039;s been a Godsend and a lifesaver! It brings my pain down from an 8/10 to a 4/10 and lower! I can now function throughout the day, work, go out places, and spend time with friends. It&#039;s affordable, no side effects, and it even gives me a lift!""",10,16-Jun-15,67
158732,Methylphenidate,,"""I&#039;m now 23 years old. I have been taking Metadate for 7 years. I love everything about it. I have tried others but they all had side effects. I&#039;m on 60mg which is perfect for me. With this pill I can be myself. I can read and understand what I just read. I can listen to one person and control my thoughts. I don&#039;t get distracted like before. This has change my life. I wish I had it earlier in school. I had a very hard time. So to parents who are stressed give it time and try to understand your child. They learn differently, understand differently. They can&#039;t help it. I couldn&#039;t.""",10,25-Jun-10,16
94416,Acetaminophen / tramadol,Pain,"""I have taken Ultracet for 10 years for pain. I have had surgery on both knees and I was in a bad car wreck that damaged the nerves in my neck. Ultracet takes the edge off the pain and makes it easier to cope with. Thanks to Ultracet I have led a relatively normal life. Without it I hurt so much that I don&#039;t want to do anything. I take four a day now and ten years ago I started with one. I take up to four a day based upon my activity level for the day.""",10,8-Mar-11,86
223251,Estradiol,Postmenopausal Symptoms,"""Unfortunately, it doesn&#039;t work for me. I experienced some chest pain and heaviness within the first day of taking.""",1,20-May-09,27
105208,Carbamazepine,Trigeminal Neuralgia,"""Diagnosed after an auto accident and air bags smashed me in the face and broke my glasses.  Pain of the trigeminal neuralgia was 3 to 5 minutes each time it hit and was as everyone on here describes , indescribable. 
This drug worked but I continually had to keep increasing the dose from 200mg to 600mg and on occasion 800 to 900 on bad days. 
Have found great success with this drug combined with an acupuncture regimen, this combo has stopped the continued progression/escalation of pain and has me living on about 600 mg daily sometimes as low as 400mg. The reduction has helped with drowsiness and I am not quite as scared regarding the continual progression/elevation of pain and meds. Just hope it lasts,  every bit of reprieve you can get counts for a lot. GOOD LUCK ALL""",6,26-Apr-17,16
137296,Isotretinoin,Acne,"""I used isotretinoin for 6 months. Started on a lower dose until I was on 60mg per day. It is the best medication I have ever used and did exactly what my dermatologist promised, after about 4 months my skin started to clear properly and by the time I finished the 6 month course it was glowing. I felt so much better and was able to wear lovely makeup. 
The good: clear healthy skin, 
The negative: slightly dry lips, strictly no alcohol whilst on this medication. 
Well worth every day! Don&#039;t be put off by other negative reviews. It will worry you but you are your own self and every body is different.""",10,17-Dec-11,1
197508,Paroxetine,Panic Disorde,"""This treatment isn&#039;t for everyone. It gave me hallucinations and headaches.""",1,3-Jun-09,7
25388,Golimumab,Rheumatoid Arthritis,"""After my wife was taking Simponi for about a year under the direction of  her arthritis doctor, she came down with a rare neurological condition called CIDP (chronic inflamatory dimylating polyneurothapy) where she became almost totally paralized .   I think that the drug Simponi is very dangerous to take and she still can&#039;t walk after 2 years after stopping the drug.  She has to take infusions of IVIG  gamma globulin every third week to rebuild her nerves after the erosion of the myelin of the nerves took place.  This is a very serious side effect that no one has addressed.  I am sure that others have had this side effect hit them from taking Simponi.  We have spent over $200,000 in medical expenses toward my wife&#039;s recovery and will take at lease 1 to 2 more years for her to recover.""",2,7-Jul-16,45
171257,Levitra,Erectile Dysfunction,"""Levitra, 10 mg, produces consistent erections with the effects lasting 8 hours. It is important to take the pill with a full glass of water on an empty stomach to allow the drug to enter the small intestine. Wait 45 minutes after taking the pill and then drink something sweet, juice or a small glass of wine. This sends sugar into your intestine, which promotes absorption of the drug into your bloodstream. Within one hour after taking the pill you should be ready for sex, with a consistent and lasting erection. My age is 67 and Levitra has vastly improved my sex life and confidence in initiating sex. Levitra is expensive, but the 20 mg pill costs the same as the 10 mg pill, so best value is to buy the 20 mg pill and split it.""",10,12-Jul-17,22
69835,Chlorpheniramine / hydrocodone,Cough,"""Cleared my cough and allowed me to rest. This liquid must be taken exactly as prescribed. I experienced a slight feeling of lethargy the next day. Given that as the side effect, I would take this again for any of my severe coughing spells.""",9,29-Jun-08,10
