uniqueID,drugName,condition,review,rating,date,usefulCount
162389,Triamcinolone,Allergic Rhinitis,"""I finally saw an ENT doctor for my &quot;sinus condition&quot; which he said was &quot;classic&quot; allergies and I should be tested, which I did, and was diagnosed with both indoor and outdoor perennial allergies.  The ENT gave me a couple nasal sprays to try and I decided on the Nasacort AQ and like it; it&#039;s effective and I don&#039;t get nose bleeds (which I did from Nasonex several years ago when it first came out and my primary care doctor suggested I try it; obviously I didn&#039;t stay with it). So now I&#039;m getting allergy shots so hopefully in a few years I won&#039;t need any of these medications.""",9,9-Dec-09,16
44312,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,"""In the beginning it worked fine, I was switched to it because Ortho Tri-cyclen was getting costly and some of the other genetics were making me constipated. . .joy. Anyways I have been on Tri-Sprintec for almost a year and it doesn&#039;t regulate my periods in fact I seem to be getting periods whenever the heck it please and they last forever. My normal cycle is 3 days and I always knew by 
Thursday of the sugar pills it was coming but this pill just doesn&#039;t seem to be working. On top of that I&#039;m always nauseated, sometimes I get extremely depressed for no reason. I have panic attacks and just feel horrible at the most random times. I can&#039;t wait to switch.""",1,4-Jan-11,15
48599,Ethinyl estradiol / levonorgestrel,Birth Control,"""This is effective in terms of keeping me from getting pregnant. I was a little upset my pharmacy gave me something new without telling me, but I tried it anyways. My previous bc didn&#039;t make me lose weight or gain weight. Made it constant unless I worked out it. 
This new bc I&#039;ve been taking for three months now made me gain back weight that took me a long time to lose. I&#039;m pretty upset. It makes me act out and more depressed than I am on random times. I&#039;m more upset about it making me gain weight. I also break out a little more than usual. I already have bad acne, but I noticed I get it more often now. Either than that.  No baby. No other side effects I noticed. I will be asking my pharmacy to change my bc when I am done with my last one.""",4,1-Jul-17,1
128790,Phentermine,Obesity,"""I have been taking this for 4 months and I have lost 30 pounds..It makes me not hungry and energy""",10,22-Jan-15,53
167461,Levonorgestrel,Emergency Contraception,"""So I took this on Febuary 21 after the condom broke unfortunately! I am not ready for kids at all I just started college and I immediately took this maybe 45 minutes later, I had absolutely no side effects so I thought maybe it wouldn&#039;t work for me but sure enough I started my period on 3/2 one day late but I did!!""",10,3-Mar-16,14
102260,Clindamycin / tretinoin,Acne,"""I originally has mild pustular acne. I used Veltin for 5 weeks before giving up.  My face became red, weeping, stinging, and covered in cystic acne while using it.   I used it once a night as prescribed and would use Cetaphil lotion on my face morning and night to try to hydrate my skin. It got to the point where I did not want to go to work because of comments. Just putting water on my face made me cry.  Within 2 weeks of stopping my acne is back to mild and my face is healing with 2 scars from where it was peeling and weeping.""",1,7-Oct-17,1
145513,Qsymia,Obesity,"""I lost 100 lbs in 8 months on my own by working out and eating healthier. I kept it off for 3 years and due to stressors and two night shift jobs I found myself gaining 47lbs in 6months. Very scary for me which brought on my depression and severe knee pain!! So my doc monitored my activity for 6 months and I lost 0 lbs and she decided to give this medication a try 4 days into it with a balanced diet and 4 days of an hour of exercise I have lost 7 lbs""",10,20-Nov-16,19
136276,Prazosin,Post Traumatic Stress Disorde,"""First I wish to thank those with PTSD who shared their experience with Prazosin.  I am treated by VA for PTSD w/moral injury, for Prolonged nightly Night Terrors, Night screams, kicking/running legs in deep sleep. (Vietnam Era Combat Vet)

I was placed on Prazosin nightly by my Psychiatrist about 4 years ago...at 1mg, and graduating to 6 mg by 2016.  I take Sertraline in the morning..along with two cups of strong coffee to get me into a relatively normal routine.  Sertraline helps with sudden noise anxiety and social conflict management. Prazosin causes me to crave sleep within an hour....I fall into deep sleep within minutes of lying down. The terrors and screams are very rare now.  My dog is trained to awaken me on Alarm. I am grateful.""",10,1-Mar-17,32
2507,Camrese,Birth Control,"""I&#039;m currently taking Camrese. I had no complaints my periods are shorter and bearable and my face is clear. I thought I was perfectly content until I realized a few things. I have night sweats, my boobs hurt,  I&#039;ve gained like 20 pounds and I think  I am depressed""",6,6-Feb-16,14
33699,Microgestin Fe 1 / 20,0</span> users found this comment helpful.,"""I&#039;ve been on Microgestin Fe 1/20 for about 7 months now, I only have one complaint and that is that it makes you super super dry. My boyfriend understands, we use lubricant but its not the same. Besides that I have no complaints, not pregnant and barely any periods. No weird mood swings either.""",7,1-Nov-11,0
229699,Lurasidone,Bipolar Disorde,"""I have been taking Latuda 80 mg for 8 months and am on no other medications for medication induced bipolar disorder which was caused by antidepressants prescribed for anxiety.  Latuda should be taken with 350 calories but when I took the medicine with food I was completely engulfed in anxiety within an hour.  Now I take it at night with no food.  I sleep for 12 hours at night and feel pretty good but am easily irritated.  I had the genetic testing which indicated that I MAY be a rapid metabolizer of this medicine so I&#039;m not sure if I am not getting enough of the medicine (because I am not taking it with food) and that is the cause of my irritability or if 80mg is causing irritability. """,3,23-Apr-13,34
49099,Ethinyl estradiol / levonorgestrel,Birth Control,"""I&#039;ve been on it for about a year and well I did gain about 10-15 pounds and what&#039;s worse is that it makes me lazy and exhausted all the time. It does have some benefits like not getting pregnant, it made my face clear up and glow, also regular short and light periods, and I did in fact noticed my boobs get bigger which I did not mind. Once I noticed my weight gain I had to make healthier choices and definitely work out. I just don&#039;t like that it makes me tired. I read on here that it affects your sex drive. I&#039;ve never had a problem with mine. I do believe every body reacts to it differently.""",4,27-Jul-16,4
71809,Tramadol,Pain,"""Diagnosed with double hernia this weekend. Considerable pain. This is the first time I&#039;ve taken Tramadol. Pain went from a &quot;9&quot; to a &quot;2&quot;. Also I  feel better mentally and had a very good nites sleep.""",10,29-Aug-16,25
71409,Vraylar,Bipolar Disorde,"""I have tried just about every medicine for bipolar I that is known to man, and none have been effective for me. Was keeping my fingers crossed that Vraylar would be the one that would offer some relief but it proved to be yet another dud. I took this medicine at 2:00 p.m. and at 4:00 p.m. I could barely keep my eyes open anymore. I then proceeded to sleep for 24 hours, waking up only once or twice for about 5 minutes to go to the bathroom! When I finally did wake-up the next afternoon I was extremely sedated and I had the typical zombified feeling that comes along with taking an anti-psychotic. Not to mention, I was on the lowest dose of 1.5 mg. I would hate to see what 3 or 6 mg would have done to me.""",1,10-Aug-17,12
62648,Nicoderm CQ,Smoking Cessation,"""I am using these to quit vaping. I cannot believe how effective they are!  I barely even think about vaping. I smoked heavily for 10 years, and vaped heavily for 5 years.  I still have that muscle memory of wanting to pick up my mod and it not being there, or getting ready to leave the house and not having to grab it. Those things you can&#039;t help, but I have almost zero cravings. When I do it&#039;s because of triggers like after eating and when driving and it passes quickly. I tried the gum and for me it didn&#039;t work at all like not even a little bit. I would recommend Nicoderm to anyone that&#039;s ready to quit!""",10,20-Aug-17,3
18979,Chlordiazepoxide,Alcohol Withdrawal,"""Going cold turkey I experienced insomnia ,sweating ,anxiety and very high pulse then I decided to get medical help. They gave me Librium 25mg for 4 times a day first three days, 25mg 3 times a day for the next 3 days 25mg , 25mg 2 times a day for the next 3 days , 25mg at bedtime for the last three days. Librium sure saved me from convulsing and ending up at the emergency or dead ! PS always add a good supplement of vitamin b complex 100mg, very helpful when you detox, alcohol prevents your body from absorbing vitamin B. Good luck !! One day at a time  :)""",9,7-Apr-15,69
206012,Pristiq,Depression,"""This medicine gave me more energy and improved my mood, but it made me quick tempered. It made it hard for me to function without having extreme emotional ups and down.""",2,25-Feb-09,22
28995,Lexapro,Anxiety,"""I have used this for four years, since my dad died, and I recommend it to anyone who is depressed or angry. I went off it once, at a stupid time, and I will never stop taking it again.""",9,5-Aug-08,54
210614,Mirtazapine,Insomnia,"""Taking 30mg daily now for insomnia.  Best medicine  I have ever taken for insomnia.  When I took my first 30mg pill it worked great.  Maybe too good.  I slept 8 hours and if I didn&#039;t have any repsonsibilities it felt like I could sleep another 4 hours.  I had to drag myself out of bed, but it still was a quality sleep.  I started taking as needed but at lower does.  3.4mg, 7.5mg, 15mg.  Seems to have a long half-life so some days I didn&#039;t take at all and it still worked.  After awhile the effects started wearing off so I started taking 30mg every day for about a month now and it seems to be still working.  I tried to increase to 45mg but at that dose it seems not work for sleep anymore.  The maximum I can take for sleep is 30mg.""",10,31-Jul-17,16
60974,Multivitamin,Dietary Supplementation,"""I take Mentanx for diabetic neuropathy and it has been wonderful for the pain and the feeling like my feet are in fire. It didn&#039;t help with the deep itching in my foot. My Doctor ended up giving me Lyrica for that.""",9,26-Oct-11,134
186642,Lisdexamfetamine,ADHD,"""I have a son that has struggled with an attention problem in school since kindergarden. He is now 11 years old. We tried everything not to put him on medication. The homework struggle and impulsiveness became too much for us to handle, and we finally agreed to try something. His doctor told us about a new ADHD medication called Vyvanse. Believe this or not, it was like magic the first day. He was able to get all his work done in class, and went from a A,B,C student to all A&#039;s and one B in one quarter. We have the report cards to prove it. The side effects are minimal and for him the 30mg works great. I encourage anyone battling this problem to ask their childs doctor about Vyvanse. It has changed by sons life as well as ours.""",10,15-Aug-08,182
193471,Symbicort,"Asthma, Maintenance","""I&#039;m kinda surprised at some of the negative reviews too. I&#039;ve had asthma all my life and this miracle drug put asthma in its place (not active). I get asthma from allergies and cardio exercises. Was given a sample by a doctor I used to work for because I kept using my ProAir every 30min throughout the day. After that sample of Symbicort, my life changed forever. I don&#039;t know what it is about this drug, but it only takes 2 puffs and BAM, my asthma isn&#039;t a problem until next year. 

Can&#039;t live without it. Its amazing stuff right here. I live by this drug (unfortunately) but fortunate that it gives me freedom from asthma for almost a full year. Problem free""",10,12-May-17,13
13103,Xolair,"Asthma, Maintenance","""6 months 2 injections every 2 week.  Sorry guys but no effect at all. Still on 20 mg of prednisone a day .
I wish it had worked.""",1,21-Nov-17,0
209373,Zomig,Migraine,"""Experienced bad adverse effect with tablets.  No problem with nasal spray""",1,22-Jul-16,6
160925,Risperidone,Bipolar Disorde,"""I left a review once before, but have to add to it. I took this medicine for awhile &amp; it helped stabilize my mood. Everything was great, until one day I noticed I was secreting breast milk. The doctor checked my prolactin level &amp; it was very high. It was in the 100&#039;s. I had to stop taking this medicine, which is unfortunate.""",6,15-Feb-17,8
11985,Magnesium sulfate,Seizure Prevention,"""I was treated intravenously for postpartum preeclampsia 6 days after delivery. I was sent to the hospital for high blood pressure and stayed for 2 days. It took a couple of hours before I felt the effects of the magnesium drip. the nurse said I would feel like I had the flu. I felt much worse! and no one said that I shouldn&#039;t be feeling these effects... The most disturbing was, after each hour of the drip, I kept feeling less and less muscle movement. I was getting slowly paralyzed. Not to mention the face flushing and nausea. After 14 hours, I was hardly able to do anything at all, even lift my arms or legs or speak! Im glad the doctor shut off the drip after 16 hours. I wouldn&#039;t have been able to communicate at all. Anyone else?""",1,15-Apr-16,6
211475,Mirabegron,Overactive Bladde,"""This medication worked where others failed.""",10,11-Jun-13,66
160872,Risperidone,Depression,"""Bad experience. Psych used it to &#039;augment&#039; mirtazapine. Wake feeling drugged and nauseous with headache, takes all day to feel able to function. Don&#039;t know if its the combo or just not right meds for me. He wants to try olanzapine next, I&#039;m very reluctant. Need a better Dr I think.""",1,5-Jul-17,0
159679,Bactrim,Urinary Tract Infection,"""I was perscribed Bactrim for a UTI. Day one I thought I had the Flu. Day 2 I could barely walk. Joints hurt very bad ankles, knees, wrists and shoulders.I stopped taking this medication. Called the doctor to prescribe something else.""",1,27-Jul-17,10
86692,Ammonium lactate / halobetasol,Psoriasis,"""I went from a full breakout of psoriasis on both arms and legs to clear skin on the first tube of Ultravate ointment. I would keep using it but the cost is just to hi for me. I am on medicare and have Humana Advantage but the cost is over 200.00. If it was 10.00 per prescription as the said i would have clear skin. I have been fighting psoriasis for 40 years.""",10,22-Oct-15,0
92514,Ondansetron,Nausea/Vomiting,"""This relieved my nausea fairly quickly and allowed me to sleep off the bug.  Only downside is it made me dizzy.""",10,4-Jan-15,19
211490,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,HIV Infection,"""Ok this is my third review. I can say nothing more that thanks god and new advance medicines. I am in the 3 month and I could not be happier.  Energy levels back to normal. I feel great. No side effects and my labs are great. My doctor forgot to tell me the numbers but from 300000 copies to undetectable I don&rsquo;t know my cd4 but my doctor was so pleased that he informed me you only have to come every 6 months so my next appointment February 2018 I feel human again and I keep forgetting I am HIV positive. Good attitude and awesome times ahead I am 40 very happy""",10,24-Sep-17,3
223964,Fleet Bisacodyl,Constipation,"""Last night I was feeling very constipated before I went to bed. So much so that I couldn&#039;t get to sleep. So I went to a store near my house and purchased this enema. I gave it to myself as soon as I got home. I then sat on the toilet for the next 45 minutes. I thought after a half an hour that it might never end. Afterwards I was able to lay down and fall right to sleep.""",10,22-Sep-10,7
221517,Makena,Premature Lab,"""I regret taking this. They will tell you that more progesterone isn&#039;t a bad thing, and then you&#039;ll get all the info on side effects from Makena. It increases the risk of every pregnancy complication except preterm labor. I&#039;ve dealt with no complications except preterm birth in my first two pregnancies. On Makena, it&#039;s been a ride with painful injections, site reactions, fetal arrhythmia, gestational diabetes, low fluid, and I have felt like a crazy person. I was not informed, and I&#039;d take my perfectly healthy 36 week pregnancy over this one any day.""",1,25-Nov-17,1
114475,Atarax,Anxiety,"""Did absolutely nothing for me. If I could rate a 0 I would.""",1,18-Jan-16,12
221146,Drysol,Hyperhidrosis,"""First off, this product is a holy grail for people who have hyperhidrosis. I purchased the highest strength and it&#039;s changed my life, I feel so much more confident hugging people and don&#039;t have to constantly worry about how my armpits smell (not to mention, cut down on the amount of laundry I have to do) For anyone out there who&#039;s tried every deodorant and antiperspirant known to man in the hopes of warding off underarms that smell like death, Drysol will change your life. The reason why I gave it a 9 though was because if you don&#039;t follow the instructions exactly like it says, you will suffer itchy underarms for the WHOLE NIGHT if you apply it the same day you shaved. Overall, very satisfied with this and highly recommend it!""",9,10-Feb-16,5
99903,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"""This, by far, this is the worst tasting stuff I have ever, ever, ever tried to ingest. It tastes like somebody had dumped a box of salt in water w/a little grape juice. I squirted lemon in my mouth after each drink. It took me nearly one hour to get 16 ounces down. Drinking the 16 ounces of water later was so much easier. I gagged and gagged and gagged! The straw did not help, so little by little I drank it. So, I&#039;m waiting for it to work. This is the first time I&#039;ve used the liquid prep. I usually use the gigantic pills, and while they are huge, it is so much better than this liquid stuff. I cannot believe that the drug companies can&#039;t come up with something that is tasteless. Or, leave out the flavoring..""",1,17-Dec-15,14
58963,Chlordiazepoxide / clidinium,Irritable Bowel Syndrome,"""Very much effective..""",8,6-Oct-12,37
155486,Metronidazole,Bacterial Vaginitis,"""I got this for bv within the first 48 hr the smell is gone and I&#039;m feeling it working. However I did get sharp pelvic pains, face red and hot, nauseous, feeling very very ill like the flu came over me and also very moody! The rumbling tummy came soon after the 3rd dose and I don&#039;t want to eat or drink anything at all which I could stand to loose a few pounds lol But it&#039;s working and Those are temporary so I&#039;m continuing.""",10,11-Apr-15,15
88670,Fluticasone,Allergic Rhinitis,"""It gave me a headache. It does nothing, no effect at all after use. On top of that it is very expensive for nasal spray and other products cheaper like nasonex does the job very well.""",1,14-Sep-17,1
146283,Suboxone,Opiate Dependence,"""My husband and I both have been popping pills for years.  Hydrocone, Oxycodone, barbiturates, whatever we could get.  After trying to quit cold turkey, or going in a detox center, whatever is was, always failed us....or we failed it.  Now we are winning the battle.  Hubby went on it about a week ago, and I just started a few days ago.  Neither of us had withdrawals from the opioids we were taking, and neither of us has cravings. Thank Goodness.  So our livers are now getting a much needed rest, and our money is going where it SHOULD go to now.  We both have experienced some headaches on Suboxone, but they aren&#039;t that bad, and go away after a bit.  It gives me dry mouth really bad.  So, remember, this drug is just a tool in the road to recovery.""",9,10-Jul-09,20
23626,Chlorzoxazone,Muscle Spasm,"""Today was my first day trying the drug....I got a headache, stomach ache and 0 pain relief, darn it!  Was trying you get off Robaxin which works great except I am losing a lot of my hair from it.  Both of these drugs have a high percentage if you are over 60, darn it again!""",1,20-Apr-17,3
200633,Varenicline,Smoking Cessation,"""I started taking Chantix in March of 2009 and took it for 4 months. I didn&#039;t want to stop taking it because it worked for me on so many different levels. While on Chantix, I lost 15 lbs, quit smoking, started excesrising, quit drinking wine and had awesome dreams! I am happy to report I am still smoke free after 10 months. However, after stopping the medication I gained weight again and my dreams weren&#039;t as cool. Watch out for the first six months of hell! After that though I became normal. I have to say, Chantix is the best thing that ever happened to me.""",10,9-Jan-10,13
65287,Yasmin,Acne,"""Actually , I am still on the first month and I can tell I barely have side effects. In the first week I had naussea but It went away.There is no effect on my weight. Also I dont have increased apetite. My hair also has not changed. I take the pill in order to cure my acne. I can tell through the first month there is no increasing or worsening my skin situation before getting better. I think it is going to help me treating my acne very well and I am waiting for results.""",9,8-Aug-16,11
172974,Clonazepam,Panic Disorde,"""After trying gobs of anti-depressants, Xanax and the like, Klonopin along with both Effexor and Inderal has obliterated ANY and ALL anxiety and disabling symptoms plaguing my life for YEARS. I am so happy to have found a sympathetic physician who listens to my strife and actually cares about my welfare as a patient.  This combination has made me a NEW person with SO MANY opportunities in life.  This medicine has been a lifesaver and so very happy I&#039;m finally squared with my emotional and anxiety-ridden baggage.  Not a SINGLE panic attack or anxiety attack since starting Klonopin. It&#039;s really a God send after so many years of struggling and would recommend to anyone a frank discussion with his/her physician for at least a trial.""",10,4-Jan-13,109
228155,Etonogestrel,Birth Control,"""I have had Implanon for almost 6 months now and I am considering taking it out. My periods are frequent (twice a month) and last about 5-7 days each. In the past, my periods were once a month, lasting about 2-4 days. I have no sex drive what so ever and have experienced severe mood swings, migraines and weight gain. Since I had the birth control inserted, I have gained about 10 pounds and I was prescribed daily medication for my migraines. In-between my periods, I spotted a lot and even had a 17 day period several weeks after having it inserted. 

This birth control method seemed to be the best fit for me at the time but after several months of having it, I think I made a mistake. I would much rather take a pill every day.""",4,24-Jan-10,3
39041,Contrave,Obesity,"""Female, 26, SW: 209
Currently on week 3 of Contrave. I&#039;ve experienced all of the bad side effects (dry mouth, insane nausea, trouble sleeping at night, drowsiness during the day, vomiting, mental fogginess, severe dizziness, some anxiety, and weird dreams). Started to feel better by end of 2nd week, still dizzy but not debilitating. Usually workout 4x/week and can&#039;t because of dizziness. Increased to 3/day yesterday and the side effects are almost as bad as 1st week. I have noticed I don&#039;t have the cravings I usually do and can say no to food. However, I am still pretty hungry throughout the day. I&#039;m hoping the side effects will go away and this will begin working. Will update when I have weighed in. Don&#039;t think I&#039;ve lost any weight.""",5,1-Jul-17,20
150769,Sulfamethoxazole / trimethoprim,Acne,"""I started this medication a week ago and I have already seen fantastic results! I went to the dermatologist thinking that she was going to put me on another medication that wouldn&#039;t work. I was pretty much hopeless. But within almost 3 days of being prescribed I saw my skin clearing! I know what it feels like to have no hope that your skin will get better, but this worked so well for me. I highly suggest it. So far I have no side effects. Loss of appetite is the only one I&#039;ve noticed, which isn&#039;t bad at all.""",10,25-Nov-14,8
213496,Cobicistat / elvitegravir / emtricitabine / tenofovir,HIV Infection,"""Taking it since last 3 days, no side effects so far. I am hoping that after a month my rest results come up better. I am already undetectable. I hated taking 4-5 combination for drugs. Now I am happy with a pill.""",10,17-May-13,10
208486,Clomid,emale Infertility,"""I took Clomid for the first time last month. My husband and I tried for a year. I have a blocked Fallopian tube. I had to use estrogen medicine also because my uterine lining was too thin. Then my doctor had me use HCG shot to stimulate ovulation since Clomid can apparently mess up if/when ovulation occurs. I took the HCG shot over 2 weeks ago. I noticed some weird symptoms a few days ago and I just took multiple pregnancy tests. And I&#039;m pregnant! So Clomid worked great for me so far. Yay!""",10,1-Jun-16,74
96548,Sertraline,Panic Disorde,"""I HAVE DONE EXTREMELY WELL ON THIS MEDICATION, i HAVE NOT HAD A SINGLE PANIC ATTACK SINCE i STARTED TAKING IT, MY DEPRESSION IS BETTER i WOULDN&#039;T SAY IT&#039;S COMPLETELY GONE. THE TWO NEGATIVES ARE LOWER SEX DRIVE WHICH DOESN&#039;T BOTHER ME, AND WEIGHT GAIN WHICH DOES BOTHER ME ALOT! BUT i HAD TO CHOOSE BETWEEN, BEING OVERWEIGHT OR NOT LOSING MY MIND ANY MOMENT, i CHOSE THE LATTER!""",9,17-Mar-08,5
22899,Tranxene,Anxiety,"""Traxene is one of the older medicines.  I like it much better than Klonopin.  I am on the second dose of 7.5.  I do not take it every day, only as needed.  It has no side effects like the newer medicines.  It relives anxiety in about one hour, not as fast as others, but longer acting. It even takes away my sadness, which is probably caused from anxiety.  I hope they never remove this medicine from the market.  It is a wonderful stabilizer.  Hope this helps others who read this.""",10,23-Jul-13,125
84277,Ethinyl estradiol / norgestimate,Birth Control,"""I hadn&#039;t taken another bc pill for a year or longer before stopping to get pregnant with my daughter. Had my daughter, took sprintec for about 3 month and almost died from a pulmonary embolism. The clot was confirmed to come from this birth control as I was only 19 years old, with no medicinal problems! I highly suggest a non hormonal type of birth control.""",1,4-Feb-17,5
171469,Wellbutrin,Depression,"""I&#039;m in my early 40s and have noticed the last couple of years I&#039;ve become very aggitated over nothing! Always yelling at my teenager and I could literally feel my blood pressure raising over the smallest things. Also this last year for some reason I became depressed. I didn&#039;t ever want to get out if bed or leave the house to do anything. I&#039;ve always had a bad opinion about antidepressants but I knew SOMETHING had to change. I reached out to my doctor who gave me 100 mg of generic Wellbutrin and the very first day I noticed I was calmer! I fell asleep 2 hours later but woke up refreshed I just finished day 3 and I swear I feel fantastic! Not only have I not yelled even once, I don&#039;t feel angry at all! And I want to do stuff again. Very happy""",9,31-Oct-15,117
83512,Levocetirizine,Allergies,"""My doctor prescribed levocetirizine for reoccurring hives about 3 months ago.  The first night I took a full dose  (5 mg) I slept like a rock; didn&#039;t get up until the late morning.  I now cut the pill in half which has eliminated any drowsiness.  It has helped the hives and I haven&#039;t experienced any unusual side effects other than when I forgot to take it for a couple of days and starting feeling nauseous.  So if/when I no longer need it I will stop using gradually instead of suddenly.""",8,20-Mar-13,22
121997,Venlafaxine,ibromyalgia,"""I suffer from chronic pain from degenerative disc disease, fibromyalgia, arthritis and depression. Doctor put me on this for my fibromyalgia. I found it has done wonders for my depression (got off Prozac), PMDD and fibromyalgia pain. I&#039;m only 42 yrs old and suffer everyday of my life. This has given me some of my life back. As an added benefit I lost some weight.""",9,12-Sep-11,96
192154,Drospirenone / ethinyl estradiol,Acne,"""I went on Yasmine to get better skin for an upcoming event. It was the worst decision I could&#039;ve made! My skin has never been this bad! My chin is full of cystic acne. Big and red and they leave terrible scars, I have now been taking them for 2 months and it only seems to be getting worse. I also have gotten some on my back, which I normally don&#039;t. Also I have had my period now for 2 weeks with terrible cramps every day!! Usually I only have it for a day or two. I feel decrease in sex drive and have felt low since I started taking Yasmine. So far these pills have only been bad for me but I do believe and hope that the side effects will linger off as I continue using them! Hopefully this is just a horrible transition phase""",2,18-Jul-16,3
156624,Dulaglutide,"Diabetes, Type 2","""Took my first dose 4 days ago,
Having indigestion and nausea. Hoping I can lose some weight on this because it does kill cravings. I was on tanzeum and had absolutely no side effects but it is cost prohibitive. Can get this for free with mfr. coupon. Hoping the nausea goes away- its like morning sickness ladies!""",8,27-Jan-17,16
180894,Biaxin,Strep Throat,"""After taking one 500 mg. clarithromycin in about three hours became dizzy, uncomfortable in the head and short of breath.  Am afraid to take another although it was prescribed one every 12 hours. Have spent most of the day with head reclined and eyes closed.  Had same reaction to 500 mg.. of Azithromycin but could take 250 mg. with no problem.  Shall I ask the doctor to prescribe a smaller dose.  Am very fearful of another like this.""",1,17-Dec-15,6
144183,Etonogestrel,Birth Control,"""I got mine March 2016 and at first my period lasted a few days then it would stop and a couple days later it starts again. Now I&#039;m not getting it. No serious complaints beside some minor headaches and increased hormone levels. I love it.""",9,16-Jun-16,1
90602,Chateal,Birth Control,"""I got on these pills mainly due to the fact that my partner and I are highly sexually active. As of lately not much due to these pills making me moody as well as of course I would get one of the rare side effects. I have vaginal dryness, I have no period which makes me sketched out and my libido is low. This pill just isn&#039;t for me I couldn&#039;t make it past the one month mark. I feel like I should have shopped out more options on the pill side.""",2,14-Sep-17,4
67611,Plan B,Emergency Contraception,"""If you are reading this and are currently freaking out, please stop! I was in your same position. I had sex with my boyfriend on June 26, and the condom broke. Immediately after, I drove to the store and bought Plan B. I took it within the hour. Over the next couple of days, I experienced mild cramps and a little dizziness, but other than that, I felt completely fine. I began to wonder if the pill didn&#039;t work because I wasn&#039;t having any other side effects. Today is July 8 and I got my period, only 2 days late! I know you&#039;re reading all of these reviews and hoping to make everything okay, but I promise you that the pill WORKS. Don&#039;t stress out. Just be patient and give it time!""",10,8-Jul-17,11
16693,Yaz,Premenstrual Dysphoric Disorde,"""My doctor started me on Yaz about a month and half ago for my PMDD disorder. I do not have the weight gain that I would get every month 10 days before my period and mood swings and the overwhelming feeling of unattractiveness 10 days before my period went away, one side effect that was odd was insomnia and only one panic attack. I&#039;m not sure if the insomnia or panic attack is related to Yaz because I had both 3 to 4 years ago but it went away. I am 35 years old and have never used the pill before taking Yaz.""",6,23-Nov-09,7
106645,Implanon,Birth Control,"""Had implanon since Jan 2015, inserted 5 days after giving birth at the recommendation of the hospital. Within 4 months I started losing my hair, I had long irregular periods that would last 4-8 weeks at a time and no amount of pills prescribed by my gynae would make it stop. My most recent period lasted almost two months and was thoroughly unpleasant dark coloured blood. My gynae also reported thinning of my uterus. I have gained about 10kg and counting, my breasts are enormous, and have experienced some issues with libido. I was on Yasmin before for seven years and had none of the above side effects. Having it removed asap and will go back to Yasmin.""",1,12-Oct-15,2
14007,Megestrol,Abnormal Uterine Bleeding,"""I started taking this medication for heavy bleeding. I was having periods that lasted 9 - 10 days it went to 2 weeks, then 3 weeks, now a month and counting. I noticed that when I skipped a dose or 2 the bleeding decreased. So I did some research and found that one of the side effects was increased bleeding. I also had night sweats and felt thirsty all the time like I was dehydrated. An ablation has been recommended but now I&#039;m not sure if it&#039;s needed due to the side effects.""",1,30-Oct-16,7
190345,Ortho Tri-Cyclen Lo,Birth Control,"""I&#039;ve only been on this for two weeks but I&#039;ve got to say, I haven&#039;t been disappointed at all. My acne has gotten better and my personality hasn&#039;t changed at all thankfully, and my period was lighter and shorter. I did experience some nausea and headaches but they went away after a few days. I can&#039;t comment on how well it prevents pregnancies yet though! After reading horror stories about this pill I&#039;m glad that it works for me and my body. I&#039;d recommend it to anyone.""",10,18-May-13,15
162524,Rifaximin,Hepatic Encephalopathy,"""My husband&#039;s thought process has improved greatly. He also has more energy and less depression. He feels better.""",10,11-May-14,51
156459,Ropinirole,Restless Legs Syndrome,"""I have been on Requip for over a year now and it is a God-send. Requip has saved my life. I don&#039;t have any of the side effects (sleepiness, etc.) associated with Requip, thank goodness, but it does let me sleep at night.  I asked my doctor to prescribe it for me and she had never heard of Requip until I told her about it.  Surprise!  I will be on Requip forever until science figures out what causes RLS.  I highly recommend Requip to anybody who has RLS.  Side effects for me - none whatsoever, just a good night&#039;s sleep for a change.""",10,2-Sep-08,75
116472,Adalimumab,Ankylosing Spondylitis,"""I had tested a number of non-steroid anti-inflammatory medicines and either they had very limited reaction or intolerance. I was proposed Humira as a potential miracle. Unfortunately it was not at all the case for me and so I reverted to Indocid. """,3,9-Nov-11,17
32990,Seasonique,Birth Control,"""I have been in Seasonique for 9, almost 10 years. I take my pill everyday at the same time, even if I have to take in the middle of a an outing. Forgetting to take the pill isn&#039;t an option for me. I&#039;ve never had any major side effects and on the rare occasion I have a little breakthrough bleeding, I take the pill with 1000mg of vitamin C ( if you do the research it increases the impact of the estrogen in the pill, therefore slowing and then effectively stopping the breakthrough bleeding). It usually takes 2 days and it&#039;s over. Sometimes I take 2 packs continuously and don&#039;t have a period for 6 months, my OBGYN is fine with this. I say give it a try, take it at the same time everyday !!!!""",10,24-Jun-15,18
95803,Sertraline,Depression,"""Diarrhea, uncontrollable muscle spasms, severe panic attacks, severe anxiety, severe restlessness, sweating, and bruising is all this medication did to me.""",1,19-Jan-14,72
206137,Piroxicam,Temporomandibular Joint Disorde,"""The Feldene dulled the Temporomandibular Joint Disprder pain some but did not take it away.  I often had breakthrough pain when on the Feldene.""",5,13-Jun-11,7
